50.1,-5.16
50.26,-5.0
50.42,-4.84
50.42,-4.68
50.42,-4.52
50.42,-4.36
50.42,-4.04
50.42,-3.88
50.42,-3.72
50.42,-3.56
50.58,-4.52
50.58,-4.36
50.58,-4.2
50.58,-4.04
50.58,-3.88
50.58,-3.72
50.58,-3.56
50.74,-4.36
50.74,-4.2
50.74,-4.04
50.74,-3.88
50.74,-3.72
50.74,-3.56
50.74,-3.4
50.74,-3.24
50.74,-2.6
50.74,-2.44
50.74,-2.28
50.74,-2.12
50.9,-4.36
50.9,-4.2
50.9,-4.04
50.9,-3.88
50.9,-3.72
50.9,-3.56
50.9,-3.4
50.9,-3.24
50.9,-3.08
50.9,-2.92
50.9,-2.76
50.9,-2.6
50.9,-2.44
50.9,-2.28
50.9,-2.12
50.9,-1.96
50.9,-1.8
50.9,-1.64
50.9,-1.48
50.9,-1.16
50.9,-1.0
50.9,-0.84
50.9,-0.68
50.9,-0.52
50.9,-0.36
50.9,-0.2
50.9,-0.04
50.9,0.12
50.9,0.28
50.9,0.44
50.9,0.6
51.06,-4.04
51.06,-3.88
51.06,-3.72
51.06,-3.56
51.06,-3.4
51.06,-3.24
51.06,-3.08
51.06,-2.92
51.06,-2.76
51.06,-2.6
51.06,-2.44
51.06,-2.28
51.06,-2.12
51.06,-1.96
51.06,-1.8
51.06,-1.64
51.06,-1.48
51.06,-1.32
51.06,-1.16
51.06,-1.0
51.06,-0.84
51.06,-0.68
51.06,-0.52
51.06,-0.36
51.06,-0.2
51.06,-0.04
51.06,0.12
51.06,0.28
51.06,0.44
51.06,0.6
51.06,0.76
51.06,0.92
51.22,-2.76
51.22,-2.6
51.22,-2.44
51.22,-2.28
51.22,-2.12
51.22,-1.96
51.22,-1.8
51.22,-1.64
51.22,-1.48
51.22,-1.32
51.22,-1.16
51.22,-1.0
51.22,-0.84
51.22,-0.68
51.22,-0.52
51.22,-0.36
51.22,-0.2
51.22,-0.04
51.22,0.12
51.22,0.28
51.22,0.44
51.22,0.6
51.22,0.76
51.22,0.92
51.22,1.08
51.22,1.24
51.38,-2.6
51.38,-2.44
51.38,-2.28
51.38,-2.12
51.38,-1.96
51.38,-1.8
51.38,-1.64
51.38,-1.48
51.38,-1.32
51.38,-1.16
51.38,-1.0
51.38,-0.84
51.38,-0.68
51.38,-0.52
51.38,-0.36
51.38,-0.2
51.38,-0.04
51.38,0.12
51.38,0.28
51.54,-3.56
51.54,-3.4
51.54,-3.24
51.54,-2.44
51.54,-2.28
51.54,-2.12
51.54,-1.96
51.54,-1.8
51.54,-1.64
51.54,-1.48
51.54,-1.32
51.54,-1.16
51.54,-1.0
51.54,-0.84
51.54,-0.68
51.54,-0.52
51.54,-0.36
51.54,-0.2
51.54,-0.04
51.54,0.12
51.54,0.28
51.54,0.44
51.7,-3.88
51.7,-3.72
51.7,-3.56
51.7,-3.4
51.7,-3.24
51.7,-3.08
51.7,-2.92
51.7,-2.76
51.7,-2.28
51.7,-2.12
51.7,-1.96
51.7,-1.8
51.7,-1.64
51.7,-1.48
51.7,-1.32
51.7,-1.16
51.7,-1.0
51.7,-0.84
51.7,-0.68
51.7,-0.52
51.7,-0.36
51.7,-0.2
51.7,-0.04
51.7,0.12
51.7,0.28
51.7,0.44
51.7,0.6
51.86,-4.84
51.86,-4.68
51.86,-4.52
51.86,-4.36
51.86,-4.2
51.86,-4.04
51.86,-3.88
51.86,-3.72
51.86,-3.56
51.86,-3.4
51.86,-3.24
51.86,-3.08
51.86,-2.92
51.86,-2.76
51.86,-2.6
51.86,-2.44
51.86,-2.28
51.86,-2.12
51.86,-1.96
51.86,-1.8
51.86,-1.64
51.86,-1.48
51.86,-1.32
51.86,-1.16
51.86,-1.0
51.86,-0.84
51.86,-0.68
51.86,-0.52
51.86,-0.36
51.86,-0.2
51.86,-0.04
51.86,0.12
51.86,0.28
51.86,0.44
51.86,0.6
51.86,0.76
51.86,0.92
52.02,-4.52
52.02,-4.36
52.02,-4.2
52.02,-4.04
52.02,-3.88
52.02,-3.72
52.02,-3.56
52.02,-3.4
52.02,-3.24
52.02,-3.08
52.02,-2.92
52.02,-2.76
52.02,-2.6
52.02,-2.44
52.02,-2.28
52.02,-2.12
52.02,-1.96
52.02,-1.8
52.02,-1.64
52.02,-1.48
52.02,-1.32
52.02,-1.16
52.02,-1.0
52.02,-0.84
52.02,-0.68
52.02,-0.52
52.02,-0.36
52.02,-0.2
52.02,-0.04
52.02,0.12
52.02,0.28
52.02,0.44
52.02,0.6
52.02,0.76
52.02,0.92
52.02,1.08
52.02,1.24
52.18,-4.04
52.18,-3.88
52.18,-3.72
52.18,-3.56
52.18,-3.4
52.18,-3.24
52.18,-3.08
52.18,-2.92
52.18,-2.76
52.18,-2.6
52.18,-2.44
52.18,-2.28
52.18,-2.12
52.18,-1.96
52.18,-1.8
52.18,-1.64
52.18,-1.48
52.18,-1.32
52.18,-1.16
52.18,-1.0
52.18,-0.84
52.18,-0.68
52.18,-0.52
52.18,-0.36
52.18,-0.2
52.18,-0.04
52.18,0.12
52.18,0.28
52.18,0.44
52.18,0.6
52.18,0.76
52.18,0.92
52.18,1.08
52.18,1.24
52.18,1.4
52.18,1.56
52.34,-3.88
52.34,-3.72
52.34,-3.56
52.34,-3.4
52.34,-3.24
52.34,-3.08
52.34,-2.92
52.34,-2.76
52.34,-2.6
52.34,-2.44
52.34,-2.28
52.34,-2.12
52.34,-1.96
52.34,-1.8
52.34,-1.64
52.34,-1.48
52.34,-1.32
52.34,-1.16
52.34,-1.0
52.34,-0.84
52.34,-0.68
52.34,-0.52
52.34,-0.36
52.34,-0.2
52.34,-0.04
52.34,0.12
52.34,0.28
52.34,0.44
52.34,0.6
52.34,0.76
52.34,0.92
52.34,1.08
52.34,1.24
52.34,1.4
52.34,1.56
52.5,-3.72
52.5,-3.56
52.5,-3.4
52.5,-3.24
52.5,-3.08
52.5,-2.92
52.5,-2.76
52.5,-2.6
52.5,-2.44
52.5,-2.28
52.5,-2.12
52.5,-1.96
52.5,-1.8
52.5,-1.64
52.5,-1.48
52.5,-1.32
52.5,-1.16
52.5,-1.0
52.5,-0.84
52.5,-0.68
52.5,-0.52
52.5,-0.36
52.5,-0.2
52.5,-0.04
52.5,0.12
52.5,0.28
52.5,0.44
52.5,0.6
52.5,0.76
52.5,0.92
52.5,1.08
52.5,1.24
52.5,1.4
52.5,1.56
52.5,1.72
52.66,-3.88
52.66,-3.72
52.66,-3.56
52.66,-3.4
52.66,-3.24
52.66,-3.08
52.66,-2.92
52.66,-2.76
52.66,-2.6
52.66,-2.44
52.66,-2.28
52.66,-2.12
52.66,-1.96
52.66,-1.8
52.66,-1.64
52.66,-1.48
52.66,-1.32
52.66,-1.16
52.66,-1.0
52.66,-0.84
52.66,-0.68
52.66,-0.52
52.66,-0.36
52.66,-0.2
52.66,-0.04
52.66,0.12
52.66,0.28
52.66,0.44
52.66,0.6
52.66,0.76
52.66,0.92
52.66,1.08
52.66,1.24
52.66,1.4
52.66,1.56
52.82,-3.88
52.82,-3.72
52.82,-3.56
52.82,-3.4
52.82,-3.24
52.82,-3.08
52.82,-2.92
52.82,-2.76
52.82,-2.6
52.82,-2.44
52.82,-2.28
52.82,-2.12
52.82,-1.96
52.82,-1.8
52.82,-1.64
52.82,-1.48
52.82,-1.32
52.82,-1.16
52.82,-1.0
52.82,-0.84
52.82,-0.68
52.82,-0.52
52.82,-0.36
52.82,-0.2
52.82,-0.04
52.82,0.6
52.82,0.76
52.82,0.92
52.82,1.08
52.82,1.24
52.98,-4.2
52.98,-4.04
52.98,-3.88
52.98,-3.72
52.98,-3.56
52.98,-3.4
52.98,-3.24
52.98,-3.08
52.98,-2.92
52.98,-2.76
52.98,-2.6
52.98,-2.44
52.98,-2.28
52.98,-2.12
52.98,-1.96
52.98,-1.8
52.98,-1.64
52.98,-1.48
52.98,-1.32
52.98,-1.16
52.98,-1.0
52.98,-0.84
52.98,-0.68
52.98,-0.52
52.98,-0.36
52.98,-0.2
52.98,-0.04
53.14,-4.04
53.14,-3.88
53.14,-3.72
53.14,-3.56
53.14,-3.4
53.14,-3.24
53.14,-3.08
53.14,-2.92
53.14,-2.76
53.14,-2.6
53.14,-2.44
53.14,-2.28
53.14,-2.12
53.14,-1.96
53.14,-1.8
53.14,-1.64
53.14,-1.48
53.14,-1.32
53.14,-1.16
53.14,-1.0
53.14,-0.84
53.14,-0.68
53.14,-0.52
53.14,-0.36
53.14,-0.2
53.14,-0.04
53.14,0.12
53.14,0.28
53.3,-4.36
53.3,-2.6
53.3,-2.44
53.3,-2.28
53.3,-2.12
53.3,-1.96
53.3,-1.8
53.3,-1.64
53.3,-1.48
53.3,-1.32
53.3,-1.16
53.3,-1.0
53.3,-0.84
53.3,-0.68
53.3,-0.52
53.3,-0.36
53.3,-0.2
53.3,-0.04
53.3,0.12
53.46,-2.76
53.46,-2.6
53.46,-2.44
53.46,-2.28
53.46,-2.12
53.46,-1.96
53.46,-1.8
53.46,-1.64
53.46,-1.48
53.46,-1.32
53.46,-1.16
53.46,-1.0
53.46,-0.84
53.46,-0.68
53.46,-0.52
53.46,-0.36
53.46,-0.2
53.46,-0.04
53.62,-2.76
53.62,-2.6
53.62,-2.44
53.62,-2.28
53.62,-2.12
53.62,-1.96
53.62,-1.8
53.62,-1.64
53.62,-1.48
53.62,-1.32
53.62,-1.16
53.62,-1.0
53.62,-0.84
53.78,-2.76
53.78,-2.6
53.78,-2.44
53.78,-2.28
53.78,-2.12
53.78,-1.96
53.78,-1.8
53.78,-1.64
53.78,-1.48
53.78,-1.32
53.78,-1.16
53.78,-1.0
53.78,-0.84
53.78,-0.68
53.78,-0.52
53.78,-0.36
53.78,-0.2
53.94,-2.6
53.94,-2.44
53.94,-2.28
53.94,-2.12
53.94,-1.96
53.94,-1.8
53.94,-1.64
53.94,-1.48
53.94,-1.32
53.94,-1.16
53.94,-1.0
53.94,-0.84
53.94,-0.68
53.94,-0.52
53.94,-0.36
54.1,-2.6
54.1,-2.44
54.1,-2.28
54.1,-2.12
54.1,-1.96
54.1,-1.8
54.1,-1.64
54.1,-1.48
54.1,-1.32
54.1,-1.16
54.1,-1.0
54.1,-0.84
54.1,-0.68
54.1,-0.52
54.1,-0.36
54.26,-7.72
54.26,-7.56
54.26,-7.4
54.26,-7.24
54.26,-6.6
54.26,-6.44
54.26,-6.28
54.26,-6.12
54.26,-5.96
54.26,-3.08
54.26,-2.76
54.26,-2.6
54.26,-2.44
54.26,-2.28
54.26,-2.12
54.26,-1.96
54.26,-1.8
54.26,-1.64
54.26,-1.48
