50.14,-5.16
50.3,-5.0
50.46,-4.84
50.46,-4.68
50.46,-4.52
50.46,-4.36
50.46,-4.04
50.46,-3.88
50.46,-3.72
50.46,-3.56
50.62,-4.52
50.62,-4.36
50.62,-4.2
50.62,-4.04
50.62,-3.88
50.62,-3.72
50.62,-3.56
50.78,-4.36
50.78,-4.2
50.78,-4.04
50.78,-3.88
50.78,-3.72
50.78,-3.56
50.78,-3.4
50.78,-3.24
50.78,-2.6
50.78,-2.44
50.78,-2.28
50.78,-2.12
50.94,-4.36
50.94,-4.2
50.94,-4.04
50.94,-3.88
50.94,-3.72
50.94,-3.56
50.94,-3.4
50.94,-3.24
50.94,-3.08
50.94,-2.92
50.94,-2.76
50.94,-2.6
50.94,-2.44
50.94,-2.28
50.94,-2.12
50.94,-1.96
50.94,-1.8
50.94,-1.64
50.94,-1.48
50.94,-1.16
50.94,-1.0
50.94,-0.84
50.94,-0.68
50.94,-0.52
50.94,-0.36
50.94,-0.2
50.94,-0.04
50.94,0.12
50.94,0.28
50.94,0.44
50.94,0.6
51.1,-4.04
51.1,-3.88
51.1,-3.72
51.1,-3.56
51.1,-3.4
51.1,-3.24
51.1,-3.08
51.1,-2.92
51.1,-2.76
51.1,-2.6
51.1,-2.44
51.1,-2.28
51.1,-2.12
51.1,-1.96
51.1,-1.8
51.1,-1.64
51.1,-1.48
51.1,-1.32
51.1,-1.16
51.1,-1.0
51.1,-0.84
51.1,-0.68
51.1,-0.52
51.1,-0.36
51.1,-0.2
51.1,-0.04
51.1,0.12
51.1,0.28
51.1,0.44
51.1,0.6
51.1,0.76
51.1,0.92
51.26,-2.76
51.26,-2.6
51.26,-2.44
51.26,-2.28
51.26,-2.12
51.26,-1.96
51.26,-1.8
51.26,-1.64
51.26,-1.48
51.26,-1.32
51.26,-1.16
51.26,-1.0
51.26,-0.84
51.26,-0.68
51.26,-0.52
51.26,-0.36
51.26,-0.2
51.26,-0.04
51.26,0.12
51.26,0.28
51.26,0.44
51.26,0.6
51.26,0.76
51.26,0.92
51.26,1.08
51.26,1.24
51.42,-2.6
51.42,-2.44
51.42,-2.28
51.42,-2.12
51.42,-1.96
51.42,-1.8
51.42,-1.64
51.42,-1.48
51.42,-1.32
51.42,-1.16
51.42,-1.0
51.42,-0.84
51.42,-0.68
51.42,-0.52
51.42,-0.36
51.42,-0.2
51.42,-0.04
51.42,0.12
51.42,0.28
51.58,-3.56
51.58,-3.4
51.58,-3.24
51.58,-2.44
51.58,-2.28
51.58,-2.12
51.58,-1.96
51.58,-1.8
51.58,-1.64
51.58,-1.48
51.58,-1.32
51.58,-1.16
51.58,-1.0
51.58,-0.84
51.58,-0.68
51.58,-0.52
51.58,-0.36
51.58,-0.2
51.58,-0.04
51.58,0.12
51.58,0.28
51.58,0.44
51.74,-3.88
51.74,-3.72
51.74,-3.56
51.74,-3.4
51.74,-3.24
51.74,-3.08
51.74,-2.92
51.74,-2.76
51.74,-2.28
51.74,-2.12
51.74,-1.96
51.74,-1.8
51.74,-1.64
51.74,-1.48
51.74,-1.32
51.74,-1.16
51.74,-1.0
51.74,-0.84
51.74,-0.68
51.74,-0.52
51.74,-0.36
51.74,-0.2
51.74,-0.04
51.74,0.12
51.74,0.28
51.74,0.44
51.74,0.6
51.9,-4.84
51.9,-4.68
51.9,-4.52
51.9,-4.36
51.9,-4.2
51.9,-4.04
51.9,-3.88
51.9,-3.72
51.9,-3.56
51.9,-3.4
51.9,-3.24
51.9,-3.08
51.9,-2.92
51.9,-2.76
51.9,-2.6
51.9,-2.44
51.9,-2.28
51.9,-2.12
51.9,-1.96
51.9,-1.8
51.9,-1.64
51.9,-1.48
51.9,-1.32
51.9,-1.16
51.9,-1.0
51.9,-0.84
51.9,-0.68
51.9,-0.52
51.9,-0.36
51.9,-0.2
51.9,-0.04
51.9,0.12
51.9,0.28
51.9,0.44
51.9,0.6
51.9,0.76
51.9,0.92
52.06,-4.52
52.06,-4.36
52.06,-4.2
52.06,-4.04
52.06,-3.88
52.06,-3.72
52.06,-3.56
52.06,-3.4
52.06,-3.24
52.06,-3.08
52.06,-2.92
52.06,-2.76
52.06,-2.6
52.06,-2.44
52.06,-2.28
52.06,-2.12
52.06,-1.96
52.06,-1.8
52.06,-1.64
52.06,-1.48
52.06,-1.32
52.06,-1.16
52.06,-1.0
52.06,-0.84
52.06,-0.68
52.06,-0.52
52.06,-0.36
52.06,-0.2
52.06,-0.04
52.06,0.12
52.06,0.28
52.06,0.44
52.06,0.6
52.06,0.76
52.06,0.92
52.06,1.08
52.06,1.24
52.22,-4.04
52.22,-3.88
52.22,-3.72
52.22,-3.56
52.22,-3.4
52.22,-3.24
52.22,-3.08
52.22,-2.92
52.22,-2.76
52.22,-2.6
52.22,-2.44
52.22,-2.28
52.22,-2.12
52.22,-1.96
52.22,-1.8
52.22,-1.64
52.22,-1.48
52.22,-1.32
52.22,-1.16
52.22,-1.0
52.22,-0.84
52.22,-0.68
52.22,-0.52
52.22,-0.36
52.22,-0.2
52.22,-0.04
52.22,0.12
52.22,0.28
52.22,0.44
52.22,0.6
52.22,0.76
52.22,0.92
52.22,1.08
52.22,1.24
52.22,1.4
52.22,1.56
52.38,-3.88
52.38,-3.72
52.38,-3.56
52.38,-3.4
52.38,-3.24
52.38,-3.08
52.38,-2.92
52.38,-2.76
52.38,-2.6
52.38,-2.44
52.38,-2.28
52.38,-2.12
52.38,-1.96
52.38,-1.8
52.38,-1.64
52.38,-1.48
52.38,-1.32
52.38,-1.16
52.38,-1.0
52.38,-0.84
52.38,-0.68
52.38,-0.52
52.38,-0.36
52.38,-0.2
52.38,-0.04
52.38,0.12
52.38,0.28
52.38,0.44
52.38,0.6
52.38,0.76
52.38,0.92
52.38,1.08
52.38,1.24
52.38,1.4
52.38,1.56
52.54,-3.72
52.54,-3.56
52.54,-3.4
52.54,-3.24
52.54,-3.08
52.54,-2.92
52.54,-2.76
52.54,-2.6
52.54,-2.44
52.54,-2.28
52.54,-2.12
52.54,-1.96
52.54,-1.8
52.54,-1.64
52.54,-1.48
52.54,-1.32
52.54,-1.16
52.54,-1.0
52.54,-0.84
52.54,-0.68
52.54,-0.52
52.54,-0.36
52.54,-0.2
52.54,-0.04
52.54,0.12
52.54,0.28
52.54,0.44
52.54,0.6
52.54,0.76
52.54,0.92
52.54,1.08
52.54,1.24
52.54,1.4
52.54,1.56
52.54,1.72
52.7,-3.88
52.7,-3.72
52.7,-3.56
52.7,-3.4
52.7,-3.24
52.7,-3.08
52.7,-2.92
52.7,-2.76
52.7,-2.6
52.7,-2.44
52.7,-2.28
52.7,-2.12
52.7,-1.96
52.7,-1.8
52.7,-1.64
52.7,-1.48
52.7,-1.32
52.7,-1.16
52.7,-1.0
52.7,-0.84
52.7,-0.68
52.7,-0.52
52.7,-0.36
52.7,-0.2
52.7,-0.04
52.7,0.12
52.7,0.28
52.7,0.44
52.7,0.6
52.7,0.76
52.7,0.92
52.7,1.08
52.7,1.24
52.7,1.4
52.7,1.56
52.86,-3.88
52.86,-3.72
52.86,-3.56
52.86,-3.4
52.86,-3.24
52.86,-3.08
52.86,-2.92
52.86,-2.76
52.86,-2.6
52.86,-2.44
52.86,-2.28
52.86,-2.12
52.86,-1.96
52.86,-1.8
52.86,-1.64
52.86,-1.48
52.86,-1.32
52.86,-1.16
52.86,-1.0
52.86,-0.84
52.86,-0.68
52.86,-0.52
52.86,-0.36
52.86,-0.2
52.86,-0.04
52.86,0.6
52.86,0.76
52.86,0.92
52.86,1.08
52.86,1.24
53.02,-4.2
53.02,-4.04
53.02,-3.88
53.02,-3.72
53.02,-3.56
53.02,-3.4
53.02,-3.24
53.02,-3.08
53.02,-2.92
53.02,-2.76
53.02,-2.6
53.02,-2.44
53.02,-2.28
53.02,-2.12
53.02,-1.96
53.02,-1.8
53.02,-1.64
53.02,-1.48
53.02,-1.32
53.02,-1.16
53.02,-1.0
53.02,-0.84
53.02,-0.68
53.02,-0.52
53.02,-0.36
53.02,-0.2
53.02,-0.04
53.18,-4.04
53.18,-3.88
53.18,-3.72
53.18,-3.56
